name	version	source	checksum	license
solana-address-lookup-table-interface	3.1.0	registry+https://github.com/rust-lang/crates.io-index	115b4f773acc4f3f3cb986b0d335e9845c0368c82b0940410935bc11ae065578	Apache-2.0
solana-atomic-u64	3.0.1	registry+https://github.com/rust-lang/crates.io-index	085db4906d89324cef2a30840d59eaecf3d4231c560ec7c9f6614a93c652f501	Apache-2.0
solana-banks-client	4.2.1	registry+https://github.com/rust-lang/crates.io-index	d79c2770116428f05d8d07854f3a3442f652e8e7d20625b4c22b6b3869fe2f73	Apache-2.0
solana-banks-interface	4.2.1	registry+https://github.com/rust-lang/crates.io-index	5d62d1c976d98a1797c03f218c6b0705eca273388fbb745acc5fcfa183ea010e	Apache-2.0
solana-banks-server	4.2.1	registry+https://github.com/rust-lang/crates.io-index	09381d41e040a4f73e781fb1946a42ac7a9602f320449816cf9857dbc0e08c5c	Apache-2.0
solana-bincode	3.1.0	registry+https://github.com/rust-lang/crates.io-index	278a1a5bad62cd9da89ac8d4b7ec444e83caa8ae96aa656dfc27684b28d49a5d	Apache-2.0
solana-blake3-hasher	3.1.0	registry+https://github.com/rust-lang/crates.io-index	7116e1d942a2432ca3f514625104757ab8a56233787e95144c93950029e31176	Apache-2.0
solana-bls-signatures	3.3.0	registry+https://github.com/rust-lang/crates.io-index	654ea8d31bbb4b0b9c28f9c545edb32691de27d4e2fc0e252c1ff47da50c5f2a	Apache-2.0
solana-bls12-381-syscall	0.1.1	registry+https://github.com/rust-lang/crates.io-index	94e8256fda0542709fd1320a96d81c3c66e10ac5f680cca9b991d7d3b0e3fe86	Apache-2.0
solana-bn254	3.2.1	registry+https://github.com/rust-lang/crates.io-index	62ff13a8867fcc7b0f1114764e1bf6191b4551dcaf93729ddc676cd4ec6abc9f	Apache-2.0
solana-borsh	3.0.2	registry+https://github.com/rust-lang/crates.io-index	c04abbae16f57178a163125805637b8a076175bb5c0002fb04f4792bea901cf7	Apache-2.0
solana-bpf-loader-program	4.2.1	registry+https://github.com/rust-lang/crates.io-index	fba6be8c60af6076de7e40e54a0ad9d88ad5f7004ecf9be5e93d296dd9b0cbe3	Apache-2.0
solana-bucket-map	4.2.1	registry+https://github.com/rust-lang/crates.io-index	1454088c126ab007f2dc0ffc01da1371d72b02ab1cef882aaefbfc23b08b54f3	Apache-2.0
solana-builtins	4.2.1	registry+https://github.com/rust-lang/crates.io-index	df6d910a669a1093fef471ffec05e5c69e632a83788d13f7703ece5cba62db5b	Apache-2.0
solana-builtins-default-costs	4.2.1	registry+https://github.com/rust-lang/crates.io-index	78a9b9bac7336baf78fcce234a76419940f2b2c0dc10f88aa0a7866a6eebffa7	Apache-2.0
solana-client-traits	4.0.0	registry+https://github.com/rust-lang/crates.io-index	19635cc703678bcb26eb6faee4a363c71f4a0d622c445d9b70c048c42f4cbcd3	Apache-2.0
solana-clock	3.1.1	registry+https://github.com/rust-lang/crates.io-index	f0acdace90d96e2c9e70d681465b4fe888b6bcf27c354ae9774e9f8a3b72923d	Apache-2.0
solana-cluster-type	3.1.0	registry+https://github.com/rust-lang/crates.io-index	3a494cf8eda7d98d9f0144b288bb409c88308d2e86f15cc1045aa77b83304718	Apache-2.0
solana-commitment-config	3.1.1	registry+https://github.com/rust-lang/crates.io-index	1517aa49dcfa9cb793ef90e7aac81346d62ca4a546bb1a754030a033e3972e1c	Apache-2.0
solana-compute-budget	4.2.1	registry+https://github.com/rust-lang/crates.io-index	508ef8407ce095d146830943bab8dccbbc6d581615e1de8d449565d16eae3aff	Apache-2.0
solana-compute-budget-instruction	4.2.1	registry+https://github.com/rust-lang/crates.io-index	8d9fbc30be58ea9c93c153d48b6e3b7fb646d7c7492484837d43790c952decef	Apache-2.0
solana-compute-budget-interface	3.0.0	registry+https://github.com/rust-lang/crates.io-index	8292c436b269ad23cecc8b24f7da3ab07ca111661e25e00ce0e1d22771951ab9	Apache-2.0
solana-compute-budget-program	4.2.1	registry+https://github.com/rust-lang/crates.io-index	c7662ea666daafd5028d981671197d61bc9151e96326749a029bf69ae4cab139	Apache-2.0
solana-config-interface	2.0.0	registry+https://github.com/rust-lang/crates.io-index	63e401ae56aed512821cc7a0adaa412ff97fecd2dff4602be7b1330d2daec0c4	LicenseRef-file:LICENSE:sha256=a6cba85bc92e0cff7a450b1d873c0eaa2e9fc96bf472df0247a26bec77bf3ff9
solana-cost-model	4.2.1	registry+https://github.com/rust-lang/crates.io-index	a51370a4107336b4f180b0597f1320199f7faca9db5334317662694478456ca2	Apache-2.0
solana-cpi	3.1.0	registry+https://github.com/rust-lang/crates.io-index	4dea26709d867aada85d0d3617db0944215c8bb28d3745b912de7db13a23280c	Apache-2.0
solana-curve25519	4.0.1	registry+https://github.com/rust-lang/crates.io-index	14b4d2a4bf0d0b0a86c22111917e86e8bd39a7b31420fb2c7d73eb83761fc7af	Apache-2.0
solana-define-syscall	4.0.1	registry+https://github.com/rust-lang/crates.io-index	57e5b1c0bc1d4a4d10c88a4100499d954c09d3fecfae4912c1a074dff68b1738	Apache-2.0
solana-define-syscall	5.1.0	vendored-path+programs/clutch-sbf/vendor/solana-define-syscall-5.1.0	-	Apache-2.0
solana-define-syscall	5.2.0	registry+https://github.com/rust-lang/crates.io-index	bf8209ece2bd9f1450e672858ffc0e5c8c786ff6916d2a862b126dd0128f380f	Apache-2.0
solana-derivation-path	3.0.0	registry+https://github.com/rust-lang/crates.io-index	ff71743072690fdbdfcdc37700ae1cb77485aaad49019473a81aee099b1e0b8c	Apache-2.0
solana-ed25519-program	3.0.0	registry+https://github.com/rust-lang/crates.io-index	e1419197f1c06abf760043f6d64ba9d79a03ad5a43f18c7586471937122094da	Apache-2.0
solana-entry	4.2.1	registry+https://github.com/rust-lang/crates.io-index	1aa192f613474b8e2ba779db5098f729c8d6ce092f96b6d67ff9b3ed15bb821e	Apache-2.0
solana-epoch-info	3.1.0	registry+https://github.com/rust-lang/crates.io-index	e093c84f6ece620a6b10cd036574b0cd51944231ab32d81f80f76d54aba833e6	Apache-2.0
solana-epoch-rewards	3.1.0	registry+https://github.com/rust-lang/crates.io-index	daf7eb4986b0b1d6f562b21f75a836f1a6df6e00c275efcef50aab5c144dc59e	Apache-2.0
solana-epoch-rewards-hasher	3.1.0	registry+https://github.com/rust-lang/crates.io-index	1ee8beac9bff4db9225e57d532d169b0be5e447f1e6601a2f50f27a01bf5518f	Apache-2.0
solana-epoch-schedule	3.2.0	registry+https://github.com/rust-lang/crates.io-index	8116e6ffa6002237d5ab5edcbda17f9ba66b6742c45a89c9fb40a94dbacd4c1d	Apache-2.0
solana-feature-gate-interface	4.0.0	registry+https://github.com/rust-lang/crates.io-index	bd7545e02f91da1d6996f32b18f7796aa01e0682f8f3a7434b82cd1a10448add	Apache-2.0
solana-fee	4.2.1	registry+https://github.com/rust-lang/crates.io-index	f6b05fdbd78318f6832af2a49d14b59799f4783ff3a307c4a25b50896b57b352	Apache-2.0
solana-fee-calculator	3.2.2	registry+https://github.com/rust-lang/crates.io-index	ef67f01cc6a0c72e99a08d0d484683f995de4c80e9568728fa77d1537f9b7e09	Apache-2.0
solana-fee-structure	3.0.0	registry+https://github.com/rust-lang/crates.io-index	5e2abdb1223eea8ec64136f39cb1ffcf257e00f915c957c35c0dd9e3f4e700b0	Apache-2.0
solana-genesis-config	4.0.0	registry+https://github.com/rust-lang/crates.io-index	5415e781581524a972a3de931d1716d90c0ee08beaa1f34e3108339caf9ee450	Apache-2.0
solana-get-sysvar	1.0.0	registry+https://github.com/rust-lang/crates.io-index	ef3bc859fc036ed490146793557386cbfae614ebba4adc704c37d94350824ed4	Apache-2.0
solana-hard-forks	3.1.1	registry+https://github.com/rust-lang/crates.io-index	45406eccad36220e52988b024d8daa93e691e38d5d71ad5fec55410cc9cf427d	Apache-2.0
solana-hash	4.5.0	registry+https://github.com/rust-lang/crates.io-index	6f4c847893a2ea50b4ae3ca723b124e07cd0544fecea3598f785168f9b78333f	Apache-2.0
solana-hash	4.6.0	registry+https://github.com/rust-lang/crates.io-index	0df9b01495ed31100aca97a7f5862d5e19ab1636d60d1a9f02391408dd9dec84	Apache-2.0
solana-hash-512	1.1.0	registry+https://github.com/rust-lang/crates.io-index	7ce934b02bab639341f2fd62c3e7e3c39dcceb47f0196b7630ed1f82ecb704bd	Apache-2.0
solana-inflation	3.1.1	registry+https://github.com/rust-lang/crates.io-index	ccf104167e42e747602b88e02b25cacfc5de699c3b7cbba60d3250437e6a22ed	Apache-2.0
solana-instruction	3.4.1	registry+https://github.com/rust-lang/crates.io-index	a3957ca1d31107efd9a6bb88b25c348ca5e3b4b6683e3d08adb86d3d17aa01f1	Apache-2.0
solana-instruction-error	2.4.0	registry+https://github.com/rust-lang/crates.io-index	3b7d34343838343a3755b7dfb1e438d94c6db2263b519cfe3c2257af932b6e93	Apache-2.0
solana-instructions-sysvar	3.0.1	registry+https://github.com/rust-lang/crates.io-index	9e0732294560e88ecdb2bbc656e67383e9f88c78ec09469cef172f0d28cd1bcd	Apache-2.0
solana-instructions-sysvar	4.0.0	registry+https://github.com/rust-lang/crates.io-index	e38363a181313d607f7a118df2b401bb27b477a0104b09283cbf504f5f0f00cc	Apache-2.0
solana-keccak-hasher	3.1.0	registry+https://github.com/rust-lang/crates.io-index	ed1c0d16d6fdeba12291a1f068cdf0d479d9bff1141bf44afd7aa9d485f65ef8	Apache-2.0
solana-keypair	3.1.2	registry+https://github.com/rust-lang/crates.io-index	263d614c12aa267a3278703175fd6440552ca61bc960b5a02a4482720c53438b	Apache-2.0
solana-last-restart-slot	3.1.0	registry+https://github.com/rust-lang/crates.io-index	c22474b83d3c7c318e1c3a725784fc2d1d03b728e36369e58ce48769a61ed85e	Apache-2.0
solana-lattice-hash	4.2.1	registry+https://github.com/rust-lang/crates.io-index	ebd93ae529a0bc28774d993b8c0da7364fcb69e2c1bc27d74fb1d810ee9de907	Apache-2.0
solana-leader-schedule	4.2.1	registry+https://github.com/rust-lang/crates.io-index	8f8348c203b2b35fa6bbddf98deeab53732a92ddf32fe0616e1a0d73470fa74f	Apache-2.0
solana-loader-v3-interface	7.0.0	registry+https://github.com/rust-lang/crates.io-index	68029ab11d9c891d4ce23ada75745e40f983c5674af366f447b672569634231b	Apache-2.0
solana-loader-v4-interface	3.1.0	registry+https://github.com/rust-lang/crates.io-index	e4c948b33ff81fa89699911b207059e493defdba9647eaf18f23abdf3674e0fb	Apache-2.0
solana-measure	4.2.1	registry+https://github.com/rust-lang/crates.io-index	7efcc69fcf820688a4ef183e993eb9de5bf3d56ff64aeea8b8afdc121f81afe3	Apache-2.0
solana-merkle-tree	4.2.1	registry+https://github.com/rust-lang/crates.io-index	21c112b73bd703a41e0cbac97377c2d4775199465a738c01cfe33afaaac87745	Apache-2.0
solana-message	4.4.1	registry+https://github.com/rust-lang/crates.io-index	7e29e655f222a3a64145fedceacdca3e696ba7aded1dbd5391aa09d5fbfba53c	Apache-2.0
solana-metrics	4.2.1	registry+https://github.com/rust-lang/crates.io-index	3b89da7b1dd661c8a94772e6d6af8af812dd5aabafb93ce99acfdb1e2482d96c	Apache-2.0
solana-msg	3.1.0	registry+https://github.com/rust-lang/crates.io-index	726b7cbbc6be6f1c6f29146ac824343b9415133eee8cce156452ad1db93f8008	Apache-2.0
solana-native-token	3.0.0	registry+https://github.com/rust-lang/crates.io-index	ae8dd4c280dca9d046139eb5b7a5ac9ad10403fbd64964c7d7571214950d758f	Apache-2.0
solana-net-utils	4.2.1	registry+https://github.com/rust-lang/crates.io-index	1c04c9afe14ec096909cf7ea8d2357adb44379519c2c9b017312314e66f17931	Apache-2.0
solana-nohash-hasher	0.2.1	registry+https://github.com/rust-lang/crates.io-index	8b8a731ed60e89177c8a7ab05fe0f1511cedd3e70e773f288f9de33a9cfdc21e	Apache-2.0 OR MIT
solana-nonce	3.2.1	registry+https://github.com/rust-lang/crates.io-index	c4172d5b33a0a38fcdb2af8f84406570dd51567267da96c28ad0f31fc11621c0	Apache-2.0
solana-nonce-account	4.1.1	registry+https://github.com/rust-lang/crates.io-index	b81bf7e2aa8c443724051507c1007d0b6d9c34b70925d3232dc78f5ca485209e	Apache-2.0
solana-nullable	1.3.0	registry+https://github.com/rust-lang/crates.io-index	889194d8c5faec648f2f6fadddb60566249921ebb074e2707e7095458d5864e2	Apache-2.0
solana-packet	4.2.0	registry+https://github.com/rust-lang/crates.io-index	43a2a582d7863548f047f49aa3745c076cfa9e1364baa080ef0c1210f0e4ebda	Apache-2.0
solana-perf	4.2.1	registry+https://github.com/rust-lang/crates.io-index	8a83ec3296547440ea4257333a82e9ac74327b56772c210da7be8b38c395c53d	Apache-2.0
solana-poh-config	3.1.0	registry+https://github.com/rust-lang/crates.io-index	0b2a84a6e76e6e4de709f3104113062e843add5f116cd61c218347a42681fa53	Apache-2.0
solana-poseidon	4.0.0	registry+https://github.com/rust-lang/crates.io-index	737b8ab25bf4cc8e618f80f1fe40709b2ace708bc764a36b8a4c81eea8c07034	Apache-2.0
solana-precompile-error	3.0.0	registry+https://github.com/rust-lang/crates.io-index	cafcd950de74c6c39d55dc8ca108bbb007799842ab370ef26cf45a34453c31e1	Apache-2.0
solana-program-binaries	4.2.1	registry+https://github.com/rust-lang/crates.io-index	4a6e983a5b92994512daf99c1b1b39a556350eb53da612d221f88b98a256a926	Apache-2.0
solana-program-entrypoint	3.1.1	registry+https://github.com/rust-lang/crates.io-index	84c9b0a1ff494e05f503a08b3d51150b73aa639544631e510279d6375f290997	Apache-2.0
solana-program-error	3.0.1	registry+https://github.com/rust-lang/crates.io-index	4f04fa578707b3612b095f0c8e19b66a1233f7c42ca8082fcb3b745afcc0add6	Apache-2.0
solana-program-memory	3.1.0	registry+https://github.com/rust-lang/crates.io-index	4068648649653c2c50546e9a7fb761791b5ab0cda054c771bb5808d3a4b9eb52	Apache-2.0
solana-program-option	3.1.0	registry+https://github.com/rust-lang/crates.io-index	7a88006a9b8594088cec9027ab77caaaa258a2aaa2083d3f086c44b42e50aeab	Apache-2.0
solana-program-pack	3.1.0	registry+https://github.com/rust-lang/crates.io-index	3d7701cb15b90667ae1c89ef4ac35a59c61e66ce58ddee13d729472af7f41d59	Apache-2.0
solana-program-runtime	4.2.1	registry+https://github.com/rust-lang/crates.io-index	99a3895314c34396758131a8af156944453ebe18e70d2a5cde67eec899df48a1	Apache-2.0
solana-program-test	4.2.1	registry+https://github.com/rust-lang/crates.io-index	2426315b2809a8db9eb72523b3105d63a798a0e29e7e22ba47de9737261c9020	Apache-2.0
solana-pubkey	3.0.0	registry+https://github.com/rust-lang/crates.io-index	8909d399deb0851aa524420beeb5646b115fd253ef446e35fe4504c904da3941	Apache-2.0
solana-pubkey	4.2.0	registry+https://github.com/rust-lang/crates.io-index	7db719574990de7e8b0f55a8593ac92a5ccb42c8ce67b3e4bf05b139d5d9ee71	Apache-2.0
solana-pubkey	4.2.1	registry+https://github.com/rust-lang/crates.io-index	6ab5a422939ca3b81180f79c87f43600728e4c5513d6034902675f96df25d033	Apache-2.0
solana-rayon-threadlimit	4.2.1	registry+https://github.com/rust-lang/crates.io-index	3bb2a5053b25dccee924964f1b9a32b755cb6cb4bcff64d8b8d3bcea53bf78ac	Apache-2.0
solana-rent	4.3.0	registry+https://github.com/rust-lang/crates.io-index	39f0d780bf8e8a1fe8b5b5fce1acad6b209485b86dec246e7523d5e4a8b7c7fc	Apache-2.0
solana-reward-info	6.2.0	registry+https://github.com/rust-lang/crates.io-index	dc553b782111862cd6c56bdeba696dcba9722a42154ef1248c5a06ca1d983797	Apache-2.0
solana-rpc-client	4.2.1	registry+https://github.com/rust-lang/crates.io-index	b8b6e398f6df7a0d260d5adb1bc705b267432647f6d63c1f9084cf43cf60330c	Apache-2.0
solana-rpc-client-api	4.2.1	registry+https://github.com/rust-lang/crates.io-index	c6f007fc3629ffcda78189a82fee168322edc1c31cb0e792f468455c7bbe3153	Apache-2.0
solana-rpc-client-types	4.2.1	registry+https://github.com/rust-lang/crates.io-index	971b17e4f9371aecbf01846b0102f1cb1479da1d1bd98b67f9fd1b12e6ac591c	Apache-2.0
solana-runtime	4.2.1	registry+https://github.com/rust-lang/crates.io-index	71c5394546bf8e1a6408dc8b3562ea2cd03c402e8c96cc7dd492274d8b9f047a	Apache-2.0
solana-runtime-transaction	4.2.1	registry+https://github.com/rust-lang/crates.io-index	c38332c9f4978f36ea3a6ada645c734b73796c8af16fdabebff35792b74150f7	Apache-2.0
solana-sanitize	3.0.1	registry+https://github.com/rust-lang/crates.io-index	dcf09694a0fc14e5ffb18f9b7b7c0f15ecb6eac5b5610bf76a1853459d19daf9	Apache-2.0
solana-sbpf	0.21.1	registry+https://github.com/rust-lang/crates.io-index	d777d7a89267dd133e985113c7e7f820fb7cfd9123a4a350cf8b39ebae1920bc	Apache-2.0
solana-sdk-ids	3.1.0	registry+https://github.com/rust-lang/crates.io-index	def234c1956ff616d46c9dd953f251fa7096ddbaa6d52b165218de97882b7280	Apache-2.0
solana-sdk-macro	3.0.1	registry+https://github.com/rust-lang/crates.io-index	8765316242300c48242d84a41614cb3388229ec353ba464f6fe62a733e41806f	Apache-2.0
solana-secp256k1-program	3.0.1	registry+https://github.com/rust-lang/crates.io-index	ad4cf8232f7aef9ff2dd95d701f63e3c11909dec2400def5c361be29d24291e7	Apache-2.0
solana-secp256k1-recover	3.3.0	registry+https://github.com/rust-lang/crates.io-index	ce0d2e8d53946f04e789476d6c407e4997b7fb412483df5fc10c075c65cb2edf	Apache-2.0
solana-secp256r1-program	3.0.0	registry+https://github.com/rust-lang/crates.io-index	445d8e12592631d76fc4dc57858bae66c9fd7cc838c306c62a472547fc9d0ce6	Apache-2.0
solana-seed-derivable	3.0.0	registry+https://github.com/rust-lang/crates.io-index	ff7bdb72758e3bec33ed0e2658a920f1f35dfb9ed576b951d20d63cb61ecd95c	Apache-2.0
solana-seed-phrase	3.0.0	registry+https://github.com/rust-lang/crates.io-index	dc905b200a95f2ea9146e43f2a7181e3aeb55de6bc12afb36462d00a3c7310de	Apache-2.0
solana-send-transaction-service	4.2.1	registry+https://github.com/rust-lang/crates.io-index	9870462d7a17263aa79ef8a762e29d145170db71b193dc3b4e7b24807f1035bb	Apache-2.0
solana-serde	3.0.0	registry+https://github.com/rust-lang/crates.io-index	709a93cab694c70f40b279d497639788fc2ccbcf9b4aa32273d4b361322c02dd	Apache-2.0
solana-serde-varint	3.0.1	registry+https://github.com/rust-lang/crates.io-index	950e5b83e839dc0f92c66afc124bb8f40e89bc90f0579e8ec5499296d27f54e3	Apache-2.0
solana-serialize-utils	3.1.2	registry+https://github.com/rust-lang/crates.io-index	761357b0853c9623bf12c1d2314b3d6160a85b087b84c45224fb85766d22616b	Apache-2.0
solana-sha256-hasher	3.1.0	registry+https://github.com/rust-lang/crates.io-index	db7dc3011ea4c0334aaaa7e7128cb390ecf546b28d412e9bf2064680f57f588f	Apache-2.0
solana-sha512-hasher	1.0.1	registry+https://github.com/rust-lang/crates.io-index	11e10e103ab5bd52af341e7bc2f4123a2f4e66bb7ba4e6ca40f1e00cd6314e02	Apache-2.0
solana-short-vec	3.2.2	registry+https://github.com/rust-lang/crates.io-index	7d8250a4495aad49ad20556a607da53bdcb20de78da10b65afbf918b7f1de647	Apache-2.0
solana-shred-version	3.0.1	registry+https://github.com/rust-lang/crates.io-index	d6c79722e299d957958bf33695f7cd1ef6724ff55563c60fd9e3e24487cccde2	Apache-2.0
solana-signature	3.4.1	registry+https://github.com/rust-lang/crates.io-index	b0364c7577c3c82a693ce28a1febc8d1b5d1b0a175fdc2114ae6186b69effe1e	Apache-2.0
solana-signer	3.0.1	registry+https://github.com/rust-lang/crates.io-index	520bd6021163ee517f4bdc7ae03ded904f97e11320001ba0b3355f45eb14f558	Apache-2.0
solana-signer-store	0.1.0	registry+https://github.com/rust-lang/crates.io-index	36329bba208f0e41954389ae4ad5d973fe15952672cfd71a9b49deb7d2ecbc2f	Apache-2.0
solana-slot-hashes	3.1.0	registry+https://github.com/rust-lang/crates.io-index	5c7ce2b4b8911bf2db3de7b6266e67bfc21a6a9f8c566fb096d9782ca2ad16ee	Apache-2.0
solana-slot-history	3.1.0	registry+https://github.com/rust-lang/crates.io-index	40427c04d3e808493cb5e3d1a97cef84d7c15cb6f89b15c5684d0d4027105600	Apache-2.0
solana-stable-layout	3.0.1	registry+https://github.com/rust-lang/crates.io-index	c9f6a291ba063a37780af29e7db14bdd3dc447584d8ba5b3fc4b88e2bbc982fa	Apache-2.0
solana-stake-history	1.0.0	registry+https://github.com/rust-lang/crates.io-index	c736a6aa0e53b9d264d90b06589fc0996f49f882f3e71842ed754fc57ffc1a43	Apache-2.0
solana-stake-interface	4.3.0	registry+https://github.com/rust-lang/crates.io-index	252b4291eb25a5a356149ed4d4a940d5f655186210fa84b5d0d8d55c3dd42a81	Apache-2.0
solana-streamer	4.2.1	registry+https://github.com/rust-lang/crates.io-index	3383a0d01e0731c3cf3e6bfdef6928d56c0a604db39adc7256b4f1e643715d11	Apache-2.0
solana-svm	4.2.1	registry+https://github.com/rust-lang/crates.io-index	41e8ae0a5d0798c1ec33419b0ef18af83fd33e4574986baf59754f095035abc9	Apache-2.0
solana-svm-callback	4.2.1	registry+https://github.com/rust-lang/crates.io-index	3603ca4c273926155ace95887b30cd1e3918835737687bffa8a5d8749dcf0e91	Apache-2.0
solana-svm-feature-set	4.2.1	registry+https://github.com/rust-lang/crates.io-index	bda42b13c4748e47af89010e16a4391e1901be860beb93eedc0ccab66795fe50	Apache-2.0
solana-svm-log-collector	4.2.1	registry+https://github.com/rust-lang/crates.io-index	eec82e47b4ee1628f6f453f8ce8de5473458470fe60965e4d3be31fa82afdbea	Apache-2.0
solana-svm-measure	4.2.1	registry+https://github.com/rust-lang/crates.io-index	6b309b60870dc1821d363807cdd40097d52db1529aae04344f361995bb88b084	Apache-2.0
solana-svm-timings	4.2.1	registry+https://github.com/rust-lang/crates.io-index	44b30b0c61db8d711327c49ab2171984d564a93835ed77acb6aa2da0ecf434ba	Apache-2.0
solana-svm-transaction	4.2.0	registry+https://github.com/rust-lang/crates.io-index	736d2cec944c6f8f298a7bd8ada5eb318cca9ab859281b1300842fa0e9a25afa	Apache-2.0
solana-svm-type-overrides	4.2.1	registry+https://github.com/rust-lang/crates.io-index	9b6cc834d4a01719767e68b9d30c33c4162b2d818afc084cf310715ea087e64f	Apache-2.0
solana-syscalls	4.2.1	registry+https://github.com/rust-lang/crates.io-index	6976ef46df8e2fd9ce7cc6396a6cf29bcc37c882def849e7d6bc48bd621c88f8	Apache-2.0
solana-system-interface	2.0.0	registry+https://github.com/rust-lang/crates.io-index	4e1790547bfc3061f1ee68ea9d8dc6c973c02a163697b24263a8e9f2e6d4afa2	Apache-2.0
solana-system-interface	3.2.0	registry+https://github.com/rust-lang/crates.io-index	55b54965bf0b76fa8e2b35376583efddd4d916618cfe595bf48c7d7b55a9e628	Apache-2.0
solana-system-program	4.2.1	registry+https://github.com/rust-lang/crates.io-index	ba583e7a473426fab4c0b17fde848a6bb798b1ede5a14c4f13a3494a2e748fc6	Apache-2.0
solana-system-transaction	4.0.0	registry+https://github.com/rust-lang/crates.io-index	7a39522012be4127884bc611d65f58f1cf33a3afb7baee7e6774be90b48edc3c	Apache-2.0
solana-sysvar	4.1.0	registry+https://github.com/rust-lang/crates.io-index	ada7045bbfdd802af08fbc9c7e2b56ddabb20599d22e4c3840fcef5e7afb8324	Apache-2.0
solana-sysvar-id	3.1.0	registry+https://github.com/rust-lang/crates.io-index	17358d1e9a13e5b9c2264d301102126cf11a47fd394cdf3dec174fe7bc96e1de	Apache-2.0
solana-time-utils	3.0.0	registry+https://github.com/rust-lang/crates.io-index	0ced92c60aa76ec4780a9d93f3bd64dfa916e1b998eacc6f1c110f3f444f02c9	Apache-2.0
solana-tls-utils	4.2.1	registry+https://github.com/rust-lang/crates.io-index	7c4e62f076680c61c2e503703c86d11437523c30c78c0442e41d4288a06aa9f9	Apache-2.0
solana-tpu-client-next	4.2.1	registry+https://github.com/rust-lang/crates.io-index	7ac07118494d95c7d44470b31bf82aeb424b721d61937dc8a84a33120855a58b	Apache-2.0
solana-transaction	4.1.6	registry+https://github.com/rust-lang/crates.io-index	a8008008a75246adaf8b67411093a6d78db8232c74b00eff6041fd1da73679e7	Apache-2.0
solana-transaction-context	4.2.1	registry+https://github.com/rust-lang/crates.io-index	855e7e2bf38f3a8e18c9dc1f2a4d2fd947f52c81f4e3b73077a3827582be6e03	Apache-2.0
solana-transaction-error	3.3.2	registry+https://github.com/rust-lang/crates.io-index	054e54d15164b0c34cb744600a1a0330e9fd97a12d979f2eb95904c807a07713	Apache-2.0
solana-transaction-status-client-types	4.2.1	registry+https://github.com/rust-lang/crates.io-index	ffbd5a3d85ae247b69fa21578fdd9fbd965345390fddb60fe3586542e30ff98c	Apache-2.0
solana-unified-scheduler-logic	4.2.1	registry+https://github.com/rust-lang/crates.io-index	06f57ad7cf6cc429888e5e6be029e25dac9fc4ca97fb93da0a36ec46e3d37a43	Apache-2.0
solana-version	4.2.1	registry+https://github.com/rust-lang/crates.io-index	dcc9449982ced50bb21dc4ec401bb75db2e21880980b7c8506811d2ae473d130	Apache-2.0
solana-vote	4.2.1	registry+https://github.com/rust-lang/crates.io-index	516638bd33b95a9454f32bf13080058d5bb1881f288fb36f727951be806d0b88	Apache-2.0
solana-vote-interface	6.0.3	registry+https://github.com/rust-lang/crates.io-index	13a7a204b455a53fe8c9a26a6885391a5896835e06694dbe0cf37c580f82f128	Apache-2.0
solana-vote-program	4.2.1	registry+https://github.com/rust-lang/crates.io-index	7730ce2760d827ae57ef9b525edb5c65e046373c1a76a2f03d1bab70cbe4feec	Apache-2.0
solana-wincode-varint	1.0.0	registry+https://github.com/rust-lang/crates.io-index	6679e72a01dcfe7ff180f0e9d3a0d165e4e9664426930014f2702e7571c259c7	Apache-2.0
solana-zero-copy	1.2.0	registry+https://github.com/rust-lang/crates.io-index	bd3183a7934dd7e6490ae86732616cd70361f5ab9401b9a375ab62f7fa17b112	Apache-2.0
solana-zk-elgamal-proof-interface	0.1.3	registry+https://github.com/rust-lang/crates.io-index	d8da7f01db2148a1dc16261ff1dc6f3930a1e255a33cece4f1b56658694f27f7	Apache-2.0
solana-zk-elgamal-proof-program	4.2.1	registry+https://github.com/rust-lang/crates.io-index	816ee19bc9c5f7700c6153ebc513f3bacc71645bd174f78b73f66c9acf6e9485	Apache-2.0
solana-zk-sdk	5.0.1	registry+https://github.com/rust-lang/crates.io-index	09670ff59f60e6ddc2209c2e4353992a9b9f01d4e244f3e9d67bd5146e33d388	Apache-2.0
solana-zk-sdk-pod	0.1.2	registry+https://github.com/rust-lang/crates.io-index	a800583b7a4cea3e851686af162cc6e4712eef97fa91dfa9aca2459b95c84777	Apache-2.0
solana-zk-token-proof-program	4.2.1	registry+https://github.com/rust-lang/crates.io-index	2e81d7b076afb34121bb72f0d522cf4ff84a4adebd29ba0d73ae428299b60e5e	Apache-2.0
spki	0.7.3	registry+https://github.com/rust-lang/crates.io-index	d91ed6c858b01f942cd56b37a94b3e0a1798290327d1236e4d9cf4eaca44d29d	Apache-2.0 OR MIT
spl-discriminator	0.5.2	registry+https://github.com/rust-lang/crates.io-index	e597c5ff9ed7c74a54dbc47bae2f06e4db8c98f4356ad280200dc11878266db1	Apache-2.0
spl-discriminator-derive	0.2.0	registry+https://github.com/rust-lang/crates.io-index	d9e8418ea6269dcfb01c712f0444d2c75542c04448b480e87de59d2865edc750	Apache-2.0
spl-discriminator-syn	0.2.1	registry+https://github.com/rust-lang/crates.io-index	5d1dbc82ab91422345b6df40a79e2b78c7bce1ebb366da323572dd60b7076b67	Apache-2.0
